Activity Period,Operating Airline,Operating Airline IATA Code,Published Airline,Published Airline IATA Code,GEO Summary,GEO Region,Activity Type Code,Cargo Type Code,Cargo Aircraft Type,Cargo Metric TONS
201305,Delta Air Lines,DL,Delta Air Lines,DL,International,Asia,Enplaned,Cargo,Passenger,89.6794416
200712,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Deplaned,Cargo,Passenger,27.0840024
201312,Air France,AF,Air France,AF,International,Europe,Deplaned,Mail,Passenger,0.4799088
201405,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Deplaned,Mail,Passenger,0.0299376
200607,Nippon Cargo Airlines,KZ,Nippon Cargo Airlines,KZ,International,Asia,Enplaned,Mail,Freighter,102.0971952
200711,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Deplaned,Cargo,Passenger,85.3960968
200607,Air Canada,AC,Air Canada,AC,International,Canada,Deplaned,Express,Passenger,6.6851568
201905,SAS Airlines,SK,SAS Airlines,SK,International,Europe,Enplaned,Mail,Passenger,20.2845384
202010,United Airlines,UA,United Airlines,UA,International,Mexico,Enplaned,Express,Passenger,0.0095256
200807,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Deplaned,Cargo,Passenger,73.558044
200902,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Deplaned,Cargo,Freighter,231.9297624
200811,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Deplaned,Cargo,Passenger,162.2767608
201702,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Deplaned,Cargo,Passenger,573.7931136
201712,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Enplaned,Cargo,Passenger,69.5464056
201007,Qantas Airways,QF,Qantas Airways,QF,International,Australia / Oceania,Deplaned,Express,Passenger,0.020412
201510,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Deplaned,Cargo,Passenger,12.8359728
200911,Qantas Airways,QF,Qantas Airways,QF,International,Australia / Oceania,Enplaned,Express,Passenger,11.4928632
200707,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Deplaned,Mail,Passenger,2.9860488
201403,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Deplaned,Express,Passenger,0.7561512
201806,Iberia,IB,Iberia,IB,International,Europe,Enplaned,Cargo,Passenger,20.0001312
201502,Emirates,EK,Emirates,EK,International,Middle East,Enplaned,Cargo,Passenger,115.2289152
202002,United Airlines,UA,United Airlines,UA,International,Mexico,Enplaned,Express,Passenger,0.0852768
201905,Emirates,EK,Emirates,EK,International,Middle East,Enplaned,Cargo,Passenger,163.21662
201812,Qantas Airways,QF,Qantas Airways,QF,International,Australia / Oceania,Enplaned,Mail,Passenger,53.6363856
200607,Kitty Hawk Air Cargo,KR,Kitty Hawk Air Cargo,KR,Domestic,US,Deplaned,Cargo,Freighter,241.4553624
201104,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Enplaned,Mail,Freighter,23.877504
200910,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Deplaned,Mail,Passenger,0.0322056
201412,"TACA International Airlines, S.A.",TA,"TACA International Airlines, S.A.",TA,International,Central America,Deplaned,Cargo,Passenger,1.7889984
201603,Etihad Airways,EY,Etihad Airways,EY,International,Middle East,Enplaned,Cargo,Passenger,62.3464128
201002,Air France,AF,Air France,AF,International,Europe,Deplaned,Cargo,Passenger,266.9966712
201211,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Enplaned,Cargo,Passenger,2.646756
201905,United Airlines,UA,United Airlines,UA,International,Australia / Oceania,Deplaned,Cargo,Passenger,321.7947264
201009,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Enplaned,Mail,Passenger,131.4414864
201402,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Enplaned,Cargo,Passenger,323.8622352
200706,Midwest Airlines,YX,Midwest Airlines,YX,Domestic,US,Enplaned,Cargo,Passenger,5.0934744
201912,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Deplaned,Mail,Passenger,36.9656784
201905,Air India Limited,AI,Air India Limited,AI,International,Asia,Enplaned,Cargo,Passenger,106.575588
200603,Air Canada,AC,Air Canada,AC,International,Canada,Deplaned,Cargo,Passenger,11.9537208
201709,United Airlines,UA,United Airlines,UA,International,Europe,Deplaned,Cargo,Passenger,996.7420008
201207,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Enplaned,Cargo,Passenger,0.0235872
202011,Air Canada,AC,Air Canada,AC,International,Canada,Deplaned,Cargo,Passenger,4.8521592
201505,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Enplaned,Cargo,Freighter,736.709904
200702,British Airways,BA,British Airways,BA,International,Europe,Deplaned,Cargo,Passenger,334.14444
200907,Northwest Airlines (became Delta),NW,Northwest Airlines (became Delta),NW,Domestic,US,Enplaned,Mail,Passenger,5.2449768
201901,China Airlines,CI,China Airlines,CI,International,Asia,Enplaned,Cargo,Passenger,115.6085784
201206,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Deplaned,Mail,Passenger,50.363208
201902,Air China,CA,Air China,CA,International,Asia,Enplaned,Cargo,Passenger,165.5222688
201211,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Enplaned,Express,Passenger,2.1328272
201911,United Airlines,UA,United Airlines,UA,International,Asia,Enplaned,Express,Passenger,2.6780544
202008,China Eastern,MU,China Eastern,MU,International,Asia,Deplaned,Cargo,Passenger,31.6984752
201210,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Deplaned,Cargo,Passenger,0.5098464
201404,Air France,AF,Air France,AF,International,Europe,Deplaned,Mail,Passenger,0.3701376
201104,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Deplaned,Cargo,Passenger,187.3145736
201802,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Enplaned,Cargo,Passenger,4.4185176
201807,"TACA International Airlines, S.A.",TA,"TACA International Airlines, S.A.",TA,International,Central America,Enplaned,Cargo,Passenger,0.5370624
201808,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Enplaned,Cargo,Passenger,9.319212
200811,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Enplaned,Mail,Passenger,6.8339376
201504,Air China,CA,Air China,CA,International,Asia,Enplaned,Mail,Passenger,4.846716
201609,United Airlines,UA,United Airlines,UA,International,Canada,Enplaned,Mail,Passenger,2.1155904
201903,Air China,CA,Air China,CA,International,Asia,Deplaned,Mail,Passenger,119.38752
201505,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Enplaned,Express,Passenger,43.1877096
201904,Compass Airlines,CP,American Airlines,AA,Domestic,US,Enplaned,Cargo,Passenger,0.0694008
200812,China Airlines,CI,China Airlines,CI,International,Asia,Enplaned,Mail,Passenger,11.2610736
200804,China Airlines,CI,China Airlines,CI,International,Asia,Enplaned,Mail,Freighter,21.065184
200602,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Deplaned,Cargo,Freighter,310.7391336
200511,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Deplaned,Express,Passenger,0.6445656
201710,Aer Lingus,EI,Aer Lingus,EI,International,Europe,Enplaned,Cargo,Passenger,85.7852856
201510,Nippon Cargo Airlines,KZ,Nippon Cargo Airlines,KZ,International,Asia,Enplaned,Cargo,Freighter,307.6197264
200708,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Enplaned,Mail,Freighter,1.8497808
200812,EVA Airways,BR,EVA Airways,BR,International,Asia,Deplaned,Cargo,Passenger,503.248788
201205,Emirates,EK,Emirates,EK,International,Middle East,Deplaned,Cargo,Passenger,19.4789448
200805,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Enplaned,Express,Passenger,127.5482376
201903,Swiss International,LX,Swiss International,LX,International,Europe,Enplaned,Mail,Passenger,24.5560896
201411,EVA Airways,BR,EVA Airways,BR,International,Asia,Deplaned,Mail,Passenger,81.2701512
200609,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Enplaned,Cargo,Passenger,56.1779064
201902,China Eastern,MU,China Eastern,MU,International,Asia,Enplaned,Cargo,Passenger,123.1651008
200807,Qantas Airways,QF,Qantas Airways,QF,International,Australia / Oceania,Deplaned,Mail,Passenger,5.13702
200811,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Enplaned,Cargo,Passenger,68.8573872
201312,China Eastern,MU,China Eastern,MU,International,Asia,Deplaned,Cargo,Passenger,126.2659104
201801,Air India Limited,AI,Air India Limited,AI,International,Asia,Enplaned,Cargo,Passenger,10.0826208
200511,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Deplaned,Cargo,Passenger,366.9950592
200906,Aer Lingus,EI,Aer Lingus,EI,International,Europe,Enplaned,Cargo,Passenger,116.99478
201604,Federal Express,FX,Federal Express,FX,Domestic,US,Enplaned,Cargo,Freighter,1764.23819
201506,United Airlines,UA,United Airlines,UA,International,Mexico,Enplaned,Mail,Passenger,45.1395504
200703,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Deplaned,Cargo,Passenger,66.6569736
201211,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Deplaned,Cargo,Passenger,22.244544
202012,Air Canada,AC,Air Canada,AC,International,Canada,Enplaned,Cargo,Passenger,12.1592016
201806,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Express,Passenger,42.1793568
200905,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Deplaned,Cargo,Passenger,80.8306128
201807,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Deplaned,Mail,Freighter,0.2907576
200906,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Deplaned,Cargo,Freighter,646.3795464
201512,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Enplaned,Cargo,Passenger,290.3566176
201406,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Deplaned,Cargo,Passenger,224.2357992
201611,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Deplaned,Cargo,Passenger,478.00368
201707,United Airlines,UA,United Airlines,UA,International,Asia,Enplaned,Express,Passenger,2.5156656
201107,ABX Air,GB,ABX Air,GB,Domestic,US,Enplaned,Cargo,Freighter,950.5287792
201801,United Airlines,UA,United Airlines,UA,International,Mexico,Enplaned,Mail,Passenger,10.7085888
201602,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Deplaned,Cargo,Passenger,26.8027704
201007,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Deplaned,Cargo,Passenger,70.360164
201406,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Mail,Passenger,883.8391464
200808,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Enplaned,Express,Passenger,1482.917738
201504,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Cargo,Passenger,1238.374267
201710,United Airlines,UA,United Airlines,UA,International,Canada,Enplaned,Cargo,Passenger,1.9336968
201407,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Deplaned,Cargo,Passenger,187.4533752
201806,United Airlines,UA,United Airlines,UA,International,Asia,Deplaned,Cargo,Passenger,4618.292112
201803,United Airlines,UA,United Airlines,UA,International,Middle East,Deplaned,Cargo,Passenger,187.5867336
201701,Compass Airlines,CP,American Airlines,AA,Domestic,US,Enplaned,Mail,Passenger,0.029484
200510,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Enplaned,Cargo,Freighter,617.8535496
201707,Swiss International,LX,Swiss International,LX,International,Europe,Deplaned,Cargo,Passenger,224.5914216
201109,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Enplaned,Cargo,Passenger,153.8057808
201803,United Airlines,UA,United Airlines,UA,International,Australia / Oceania,Deplaned,Cargo,Passenger,642.0168216
201912,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Deplaned,Cargo,Passenger,3.6043056
201205,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Enplaned,Express,Passenger,0.9126432
201709,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Mail,Passenger,900.6327792
202007,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Deplaned,Mail,Passenger,0.2825928
200807,Air Canada,AC,Air Canada,AC,International,Canada,Enplaned,Mail,Passenger,25.1562024
201108,Air France,AF,Air France,AF,International,Europe,Enplaned,Mail,Passenger,30.955932
201011,Air Canada,AC,Air Canada,AC,International,Canada,Enplaned,Express,Passenger,3.7090872
201305,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Enplaned,Mail,Passenger,11.3182272
201104,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Enplaned,Express,Passenger,616.7336112
200507,Air China,CA,Air China,CA,International,Asia,Enplaned,Cargo,Passenger,160.1652528
200810,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Deplaned,Express,Freighter,5.0562792
201212,Air Canada,AC,Air Canada,AC,International,Canada,Enplaned,Cargo,Passenger,21.0774312
201402,Swiss International,LX,Swiss International,LX,International,Europe,Enplaned,Cargo,Passenger,94.3016256
201607,SAS Airlines,SK,SAS Airlines,SK,International,Europe,Deplaned,Mail,Passenger,9.489312
201203,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Deplaned,Mail,Passenger,3.3911136
201904,Horizon Air,QX,Alaska Airlines,AS,Domestic,US,Enplaned,Mail,Passenger,0.3710448
200807,ABX Air,GB,ABX Air,GB,Domestic,US,Deplaned,Cargo,Freighter,1250.80835
201205,Air Canada,AC,Air Canada,AC,International,Canada,Deplaned,Express,Passenger,2.8472472
201202,ABX Air,GB,ABX Air,GB,Domestic,US,Deplaned,Cargo,Freighter,1040.28125
201104,EVA Airways,BR,EVA Airways,BR,International,Asia,Enplaned,Express,Passenger,4.5981432
200705,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Deplaned,Cargo,Passenger,38.1060288
201704,SAS Airlines,SK,SAS Airlines,SK,International,Europe,Deplaned,Cargo,Passenger,396.008676
200610,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Enplaned,Cargo,Passenger,542.179008
201507,Swiss International,LX,Swiss International,LX,International,Europe,Deplaned,Cargo,Passenger,199.3082112
201902,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Deplaned,Cargo,Freighter,310.2624
200912,Air China,CA,Air China,CA,International,Asia,Deplaned,Cargo,Passenger,10.8809568
200512,ATA Airlines,TZ,ATA Airlines,TZ,Domestic,US,Enplaned,Mail,Passenger,74.3908536
200909,Ameriflight,A8,Ameriflight,A8,Domestic,US,Enplaned,Cargo,Freighter,23.1794136
200811,ABX Air,GB,ABX Air,GB,Domestic,US,Enplaned,Cargo,Freighter,656.2839024
200812,China Airlines,CI,China Airlines,CI,International,Asia,Enplaned,Cargo,Freighter,204.5046528
200808,EVA Airways,BR,EVA Airways,BR,International,Asia,Deplaned,Express,Passenger,0.0358344
201412,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Express,Passenger,17.5779072
201406,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Deplaned,Cargo,Passenger,230.7195576
201706,United Airlines,UA,United Airlines,UA,International,Mexico,Deplaned,Cargo,Passenger,17.5388976
201309,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Deplaned,Cargo,Passenger,293.0305896
201510,EVA Airways,BR,EVA Airways,BR,International,Asia,Deplaned,Cargo,Freighter,21.4180848
201502,China Airlines,CI,China Airlines,CI,International,Asia,Deplaned,Mail,Passenger,28.8879696
201112,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Deplaned,Cargo,Passenger,178.6984416
200905,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Enplaned,Cargo,Passenger,51.615144
201302,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Deplaned,Mail,Passenger,51.6323808
201504,Federal Express,FX,Federal Express,FX,Domestic,US,Deplaned,Cargo,Freighter,1671.248376
201102,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Deplaned,Cargo,Passenger,152.2762416
201810,United Airlines,UA,United Airlines,UA,International,Europe,Enplaned,Express,Passenger,1.6139088
200906,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Deplaned,Mail,Passenger,2.6957448
201909,China Southern,CZ,China Southern,CZ,International,Asia,Deplaned,Cargo,Passenger,153.393912
200809,China Airlines,CI,China Airlines,CI,International,Asia,Enplaned,Cargo,Freighter,735.7147056
201907,United Airlines,UA,United Airlines,UA,International,Europe,Deplaned,Mail,Passenger,131.4092808
201901,British Airways,BA,British Airways,BA,International,Europe,Deplaned,Cargo,Passenger,246.0340008
201611,British Airways,BA,British Airways,BA,International,Europe,Enplaned,Mail,Passenger,32.325804
201502,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Deplaned,Express,Passenger,17.4232296
200602,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Enplaned,Mail,Passenger,1464.74244
202010,SkyWest Airlines,OO,Alaska Airlines,AS,Domestic,US,Enplaned,Mail,Passenger,5.9820768
201003,"TACA International Airlines, S.A.",TA,"TACA International Airlines, S.A.",TA,International,Central America,Enplaned,Cargo,Passenger,0.984312
200606,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Deplaned,Mail,Passenger,28.1767248
201610,Redding Aero Enterprises,bxr,Redding Aero Enterprises,bxr,Domestic,US,Deplaned,Cargo,Freighter,15.1398072
201011,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Enplaned,Mail,Passenger,15.4373688
200907,British Airways,BA,British Airways,BA,International,Europe,Deplaned,Cargo,Passenger,298.3612968
200509,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Enplaned,Cargo,Passenger,311.341968
201708,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Express,Passenger,18.9255528
201710,Kalitta Air,K4,Kalitta Air,K4,Domestic,US,Deplaned,Cargo,Freighter,180.5073984
201202,Horizon Air,QX,Alaska Airlines,AS,Domestic,US,Deplaned,Cargo,Passenger,4.7188008
200711,Astar Air Cargo,ER,Astar Air Cargo,ER,Domestic,US,Enplaned,Express,Freighter,207.3986208
201808,British Airways,BA,British Airways,BA,International,Europe,Deplaned,Cargo,Passenger,205.3229472
201105,Delta Air Lines,DL,Delta Air Lines,DL,International,Asia,Enplaned,Cargo,Passenger,123.234048
201712,EVA Airways,BR,EVA Airways,BR,International,Asia,Enplaned,Express,Passenger,9.5423832
202007,United Airlines,UA,United Airlines,UA,International,Europe,Enplaned,Mail,Passenger,22.4182728
200609,Northwest Airlines (became Delta),NW,Northwest Airlines (became Delta),NW,Domestic,US,Deplaned,Mail,Freighter,5.1610608
202007,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Deplaned,Cargo,Passenger,138.0762936
201403,Horizon Air,QX,Alaska Airlines,AS,Domestic,US,Enplaned,Cargo,Passenger,1.3236048
201709,Nippon Cargo Airlines,KZ,Nippon Cargo Airlines,KZ,International,Asia,Deplaned,Mail,Freighter,4.0297824
200612,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Enplaned,Cargo,Passenger,193.6912824
